timestamp;unixtimestamp;ag_95;ag_76;ag_66;ag_64;ag_107;ag_88;ag_70;ag_92;ag_24;ag_86;ag_75;ag_67;ag_89;ag_108;ag_114;ag_56;ag_60;ag_50;ag_46;ag_22;ag_109;ag_73;ag_06;ag_83;ag_113;ag_33;ag_07;ag_14;ag_97;ag_103;ag_94;ag_111;ag_59;ag_16;ag_29;ag_104;ag_00;ag_23;ag_51;ag_99
2023-01-01 15:00:00+00:00;1672585200.000000;0.865426;0.570484;0.974748;0.159775;0.146329;0.802072;0.302886;0.716557;0.375239;0.847425;0.669101;0.209092;0.607899;0.544804;0.710733;0.261430;1.299587;1.381213;0.634549;1.355284;0.525125;1.217263;0.494195;0.520987;0.466398;0.360695;0.468295;0.334620;2.503581;0.692353;0.537797;0.249658;0.389709;1.651193;0.247310;0.328010;1.787502;0.695923;1.572523;0.352802
2023-01-01 15:15:00+00:00;1672586100.000000;0.837066;2.906884;0.678347;0.181741;0.338000;0.454405;0.271957;0.571800;0.280164;0.170808;0.528210;0.359619;0.761303;0.608187;0.514968;0.210318;0.929900;1.000800;0.593177;1.403278;0.506456;0.839275;0.528134;0.498040;0.678511;0.431837;0.598574;0.143979;0.396303;1.416468;2.033691;0.179042;1.212787;0.270332;1.615999;0.306831;0.238095;0.388948;1.007122;0.421810
2023-01-01 15:30:00+00:00;1672587000.000000;0.977754;3.066252;0.790668;0.290250;0.209157;0.568499;0.234572;1.169184;0.281447;0.300606;0.635883;0.296134;0.782085;0.672209;0.517350;0.599259;1.822611;0.899302;0.495584;0.410973;0.425414;0.765936;0.508406;0.517021;2.328257;0.400849;0.616903;0.143231;0.548087;0.571972;2.128368;0.183529;1.703747;0.558534;0.736922;0.153732;0.192588;0.363873;0.387391;0.387720
2023-01-01 15:45:00+00:00;1672587900.000000;1.070538;2.781535;0.724320;0.231822;0.779851;0.553174;0.246920;2.740808;0.384195;0.257934;0.831542;0.170330;0.697189;0.548391;0.670891;0.667016;3.490633;2.180057;0.651946;0.117069;0.368292;1.205532;0.522873;0.549842;0.989752;0.379184;0.640226;0.268494;0.379717;0.354796;0.940508;0.222074;0.497592;0.328856;0.502913;0.597680;0.380830;1.218829;0.368038;0.322639
2023-01-01 16:00:00+00:00;1672588800.000000;1.070199;0.635465;0.795245;0.235949;1.433806;0.303441;0.333499;3.067680;0.249184;0.146644;0.777836;0.158113;0.688869;0.611183;0.613982;0.690891;3.443609;0.746500;0.546717;0.117172;0.380606;2.500027;0.480150;0.446337;0.538085;0.276851;0.552361;0.366449;0.435064;0.538921;0.754296;0.354603;0.497918;0.371509;0.400267;0.929688;0.361292;1.262182;0.337766;0.441272
2023-01-01 16:15:00+00:00;1672589700.000000;0.707439;0.355923;1.946659;0.337715;0.591085;0.307949;0.211650;1.380540;0.173100;0.151304;0.672820;0.187556;0.842716;0.637261;0.466769;0.441964;2.110308;0.368454;0.608188;0.206481;0.258482;0.856181;0.397586;0.417882;0.633107;0.349021;0.555131;0.183474;0.300121;1.704586;0.761761;0.197255;0.423106;0.832507;1.187082;0.565270;0.407267;0.232179;0.333341;1.351416
2023-01-01 16:30:00+00:00;1672590600.000000;0.599612;0.348605;1.283332;0.457088;0.543098;0.452730;0.212089;1.004974;0.196410;0.266360;0.681667;1.386784;0.807200;1.163980;0.377599;0.181930;0.796519;2.022246;0.655076;0.304386;0.182226;0.796109;0.449962;0.378633;0.424422;0.293838;0.882931;0.161406;0.488582;1.309031;0.759480;0.201762;0.373416;1.298784;1.405063;0.786497;0.387527;0.299862;0.323000;1.751194
2023-01-01 16:45:00+00:00;1672591500.000000;1.282572;0.254135;1.013087;0.461197;0.408696;0.780853;0.309350;1.720053;0.384483;0.393653;0.881142;0.173819;0.444044;1.977608;0.553702;0.166881;0.474170;0.785714;0.645922;0.203069;0.211880;0.942216;0.633690;0.651679;0.687154;0.384378;0.863723;0.223786;0.437911;0.398521;0.812749;0.239986;0.322234;0.237115;0.279611;0.427640;0.415127;0.254512;0.377168;1.674888
2023-01-01 17:00:00+00:00;1672592400.000000;2.788173;0.505675;0.867309;0.375089;0.377360;1.481659;0.211752;0.719072;0.226466;0.256022;0.799071;0.278622;0.362815;1.063110;0.663108;0.199034;0.570135;0.602697;0.747428;0.205739;0.433222;1.022067;0.869033;0.904610;0.528338;0.312118;1.151009;0.295380;0.434382;0.425474;0.690716;0.478200;1.004937;0.409362;0.333018;0.590773;0.648243;0.333929;0.392137;1.640293
2023-01-01 17:15:00+00:00;1672593300.000000;1.660846;0.364704;0.980841;0.880967;0.366401;1.039168;0.214009;0.825377;0.191316;0.206977;0.663612;1.215753;0.371403;1.235292;1.867958;0.324885;0.605272;0.610250;1.664742;0.206037;0.388324;0.973113;1.305012;0.631825;1.981602;0.321129;1.097713;0.175151;0.357538;0.496205;0.500962;0.303994;1.722760;0.396320;0.213052;0.995086;0.465723;0.334291;0.420369;1.642106
2023-01-01 17:30:00+00:00;1672594200.000000;3.273780;0.235557;1.060518;0.696344;0.416836;1.319355;0.218025;1.155917;0.197738;0.226617;0.586960;1.104792;0.243419;1.267559;1.731556;0.221718;0.596154;1.545766;1.344671;0.256707;0.431626;1.096130;1.052917;0.266079;0.955725;0.323398;1.244782;0.410872;0.512783;0.650013;0.404385;0.277391;1.185024;0.422251;0.218928;1.065151;0.387396;0.588493;0.314279;1.700081
2023-01-01 17:45:00+00:00;1672595100.000000;3.106385;0.177046;0.985720;0.330694;0.213199;1.259700;0.328555;1.158677;0.384483;0.320887;0.770492;0.193090;0.238361;2.452727;0.576635;0.176028;0.590042;1.748321;2.352835;0.255378;0.325737;2.148089;1.152091;0.291092;0.642281;0.296483;0.541680;0.860947;0.610300;0.715036;0.307357;0.267045;0.505889;0.350686;0.249918;1.395857;0.367422;0.897157;0.454938;1.220554
2023-01-01 18:00:00+00:00;1672596000.000000;1.387418;0.261978;1.702366;0.516584;0.194014;1.182238;0.274894;1.154219;1.029756;0.318915;0.906192;0.284445;0.346020;1.618147;1.078310;0.221166;0.642316;1.376140;1.992995;0.186697;0.469079;1.805957;1.341438;0.427800;0.639475;0.299408;0.491570;0.980302;0.559250;0.989504;0.297290;0.439031;0.423072;0.446372;0.419453;1.699762;0.505252;1.318435;0.526101;0.421833
2023-01-01 18:15:00+00:00;1672596900.000000;2.209827;0.234202;1.743861;0.942499;0.120735;0.564816;0.117765;0.696631;0.412600;0.124452;0.692662;1.194792;1.560442;0.417986;1.754956;0.229738;0.454555;2.400484;1.542329;0.081982;0.367124;1.648337;1.223573;0.119314;1.450647;0.098503;0.997671;0.644065;0.429390;1.594285;1.467526;0.267752;0.281445;0.291537;0.133681;0.216918;0.440166;1.519996;0.376566;0.203230
2023-01-01 18:30:00+00:00;1672597800.000000;2.322589;0.272477;2.090995;0.840600;0.359942;0.578543;0.198505;0.774430;0.313641;0.234992;0.888442;0.539418;1.911105;0.537963;0.559176;0.314843;0.602539;1.467237;1.451911;0.191321;0.394173;1.262976;1.242180;0.235478;1.987440;0.310241;1.315527;0.634565;0.423307;1.235884;0.980070;0.311214;0.372172;0.259872;0.263515;0.709236;0.334336;1.674848;0.419636;0.370626
2023-01-01 18:45:00+00:00;1672598700.000000;1.195914;0.313988;1.061119;1.050683;0.333918;0.601820;0.346166;0.774939;1.159719;0.463292;0.930737;0.544067;1.046117;0.859596;0.556906;0.463156;1.105139;2.158241;2.031489;0.454293;0.378957;1.173014;1.516168;0.352076;0.550512;0.303763;1.311929;0.527293;0.688476;1.336041;0.645662;0.427892;0.500429;0.305432;0.374176;0.419762;0.407894;1.380275;0.560290;0.500274
2023-01-01 19:00:00+00:00;1672599600.000000;1.285389;0.186413;0.730280;0.287757;0.294793;0.445334;0.171578;1.934958;1.742517;0.211002;0.954685;2.718029;0.735846;0.895469;0.613426;0.398767;1.523657;1.126557;1.205352;0.166223;0.341587;2.028909;1.010174;0.444990;0.476442;0.357923;1.939612;0.394989;0.459964;0.566813;0.479445;0.250450;0.401273;0.226334;0.519278;1.830363;0.353571;0.751129;0.455312;0.293180
2023-01-01 19:15:00+00:00;1672600500.000000;2.171132;0.360110;1.555186;0.371545;0.430249;0.450166;0.266837;2.083474;0.436361;0.363259;0.860036;3.073601;0.739221;0.630828;0.672768;0.564393;0.862994;0.846860;0.570531;0.283086;0.481875;2.558950;0.734732;0.381809;0.527733;0.376563;1.132523;0.376529;0.578927;0.773098;0.287169;0.401792;0.495266;0.450168;0.494830;0.866227;0.849410;0.914388;0.471336;0.367348
2023-01-01 19:30:00+00:00;1672601400.000000;1.155026;0.253799;4.136801;0.273151;0.431208;0.595740;0.161168;3.137568;0.296753;0.254903;0.631100;2.642430;0.739714;0.495383;0.644712;0.507049;1.262130;0.668521;1.060455;0.243116;0.380459;1.322122;0.497052;0.173122;0.968537;0.283489;0.667350;0.251046;1.681680;0.816864;1.506265;0.230556;0.503880;0.222127;0.371207;0.295249;0.322626;0.536923;0.334943;0.243378
2023-01-01 19:45:00+00:00;1672602300.000000;1.068594;0.147578;3.788426;0.189162;0.197515;0.771717;0.152151;1.265191;0.296390;0.187832;0.626112;0.395838;0.571585;0.645236;0.577013;0.309278;3.359751;1.380030;0.999248;0.243658;0.151116;1.181182;1.865777;0.126618;1.291432;0.221111;0.704317;0.185961;2.087428;1.715557;1.457074;0.164860;1.071055;0.122453;0.195005;0.216834;0.216573;0.528017;0.226786;0.374000
2023-01-01 20:00:00+00:00;1672603200.000000;1.474508;0.197804;2.045137;0.415027;0.155740;0.722276;0.346440;0.945801;0.348404;0.268518;0.730647;0.133415;0.470434;0.511696;0.624364;0.241504;3.450225;1.799825;0.842229;0.202544;0.195585;1.202789;2.059482;0.218803;1.838155;0.276037;0.954589;0.319427;1.946818;1.627269;0.555257;0.279398;1.637978;0.151520;0.213726;0.166848;0.218212;0.651339;0.391269;0.431592
2023-01-01 20:15:00+00:00;1672604100.000000;1.579140;0.159878;1.328519;0.269140;0.178122;0.643659;0.321355;0.901664;0.264573;0.299054;0.801320;0.141215;0.377900;1.080724;0.838881;0.289749;2.467661;0.660558;0.885806;0.205228;0.162911;2.776516;0.526693;0.199397;1.499100;0.241167;2.264449;0.248647;2.146525;1.141707;0.236487;0.238192;1.662208;0.275979;0.319523;0.131383;0.306022;2.349341;0.317343;0.514586
2023-01-01 20:30:00+00:00;1672605000.000000;1.666917;0.414446;1.643773;0.370057;0.279835;0.757698;1.615874;2.014666;1.129474;0.275460;0.816275;0.290084;0.797535;1.687685;0.873678;0.448933;0.864469;0.790868;0.666992;0.274065;0.362676;1.544627;0.644695;0.390690;0.785465;0.269911;0.835121;0.270756;0.786347;0.837185;0.327412;0.335618;0.913414;0.315767;0.309350;0.192017;0.238747;1.974117;0.424754;1.712219
2023-01-01 20:45:00+00:00;1672605900.000000;1.214146;0.313422;1.475539;0.377077;0.404925;0.856517;1.811525;2.101012;0.777230;0.197401;0.922915;0.273211;0.764184;2.218869;0.832415;0.336559;0.707161;1.842776;0.812055;0.275881;0.187484;0.941741;2.010772;0.397193;0.660132;0.323064;0.884122;0.358634;0.743072;0.696999;0.267954;0.234817;0.389426;0.184797;0.329479;0.318896;0.307126;1.660403;0.304894;1.482286
2023-01-01 21:00:00+00:00;1672606800.000000;1.445510;0.437647;1.506972;0.417535;0.312386;0.895044;0.602529;1.858650;1.103235;0.265011;1.116249;0.266674;0.771110;1.120727;0.892124;0.369026;0.806289;1.980947;0.931998;0.434277;0.424285;1.167463;1.510956;0.467484;0.748393;0.349046;0.765973;0.334883;0.837372;0.750701;0.387593;0.388232;0.422741;0.309397;0.441318;1.404504;0.506394;1.020470;0.489783;0.836191
2023-01-01 21:15:00+00:00;1672607700.000000;1.139899;0.428528;1.499012;0.530863;0.384698;1.022810;0.423400;2.299905;0.626452;0.356373;1.217988;0.339709;0.866462;1.073430;1.066345;0.442085;1.032427;1.388328;0.750710;0.419318;0.443277;1.059214;0.926320;0.575646;0.757365;0.508090;1.127195;0.496600;1.149148;0.838772;0.614489;0.398446;0.467863;0.430421;0.671081;0.687513;0.540633;0.674044;0.598594;0.750877
2023-01-01 21:30:00+00:00;1672608600.000000;1.061007;0.511704;1.275468;0.395711;0.499861;0.974250;0.282852;1.950948;0.635740;0.312282;1.009999;0.379391;0.766175;1.071953;0.965069;0.467740;0.757795;0.864597;0.736217;0.404480;0.537144;0.990696;0.930404;0.433339;0.799423;0.504265;0.809273;0.346598;2.466404;0.939037;0.564501;0.430107;0.577525;0.534229;0.476683;0.471694;0.490402;0.489955;0.519809;0.769354
2023-01-01 21:45:00+00:00;1672609500.000000;0.853605;0.299387;1.096153;0.286252;0.404483;0.992643;0.254552;1.050140;0.478364;0.201623;0.808402;0.287467;0.308734;0.961903;0.717650;0.268669;0.539327;0.620110;0.815860;0.172296;0.350963;0.825248;1.731763;0.298116;0.719255;0.482366;0.586105;0.292584;2.570426;0.708583;0.393472;0.264795;0.385776;0.270148;0.303379;0.284041;0.342367;0.653924;0.450115;0.646100
2023-01-01 22:00:00+00:00;1672610400.000000;0.799684;0.342906;1.013052;0.225760;0.337911;0.798075;0.324393;1.001457;0.512442;0.142226;0.780849;0.222961;0.301191;1.485507;0.852936;0.178940;0.511977;0.441791;0.629143;0.234912;0.516506;0.713876;2.278672;0.245965;0.543663;0.394523;0.644020;0.195569;1.142517;0.648648;0.322885;0.344647;0.432715;0.298299;0.305742;0.362971;0.422310;0.899433;0.567201;0.588504
2023-01-01 22:15:00+00:00;1672611300.000000;0.674766;0.274020;0.744314;0.308950;0.316633;0.838057;0.252928;1.141171;0.540143;0.186478;0.854870;0.183961;0.429029;1.410548;0.872513;0.179103;0.588886;0.475824;0.495775;0.229321;0.536941;0.796402;0.797262;0.264283;0.440026;0.397292;0.594134;0.277002;1.162018;0.707202;0.397645;0.257202;0.287206;0.273504;0.461165;0.300364;0.354645;0.867736;0.612484;0.376351
